LAMMPS data file (FCC Fe–Ni–Cr, equiatomic ~1/3 each)
500 atoms
3 atom types

0.000000 10.000000 xlo xhi
0.000000 10.000000 ylo yhi
0.000000 10.000000 zlo zhi

Masses

1 55.845000 # Fe
2 58.693400 # Ni
3 51.996100 # Cr

Atoms # atomic
199 2 3.00000000 8.00000000 9.00000000
200 3 2.00000000 9.00000000 9.00000000
201 2 4.00000000 0.00000000 0.00000000
202 2 5.00000000 1.00000000 0.00000000
203 3 5.00000000 0.00000000 1.00000000
204 3 4.00000000 1.00000000 1.00000000
205 2 4.00000000 0.00000000 2.00000000
206 3 5.00000000 1.00000000 2.00000000
207 1 5.00000000 0.00000000 3.00000000
208 1 4.00000000 1.00000000 3.00000000
209 2 4.00000000 0.00000000 4.00000000
210 1 5.00000000 1.00000000 4.00000000
211 3 5.00000000 0.00000000 5.00000000
212 3 4.00000000 1.00000000 5.00000000
213 3 4.00000000 0.00000000 6.00000000
214 2 5.00000000 1.00000000 6.00000000
215 3 5.00000000 0.00000000 7.00000000
216 3 4.00000000 1.00000000 7.00000000
217 2 4.00000000 0.00000000 8.00000000
218 3 5.00000000 1.00000000 8.00000000
219 3 5.00000000 0.00000000 9.00000000
220 1 4.00000000 1.00000000 9.00000000
221 2 4.00000000 2.00000000 0.00000000
222 3 5.00000000 3.00000000 0.00000000
223 1 5.00000000 2.00000000 1.00000000
224 3 4.00000000 3.00000000 1.00000000
225 1 4.00000000 2.00000000 2.00000000
226 3 5.00000000 3.00000000 2.00000000
227 1 5.00000000 2.00000000 3.00000000
228 2 4.00000000 3.00000000 3.00000000
229 2 4.00000000 2.00000000 4.00000000
230 3 5.00000000 3.00000000 4.00000000
231 3 5.00000000 2.00000000 5.00000000
232 3 4.00000000 3.00000000 5.00000000
233 2 4.00000000 2.00000000 6.00000000
234 3 5.00000000 3.00000000 6.00000000
235 1 5.00000000 2.00000000 7.00000000
236 3 4.00000000 3.00000000 7.00000000
237 1 4.00000000 2.00000000 8.00000000
238 3 5.00000000 3.00000000 8.00000000
239 2 5.00000000 2.00000000 9.00000000
240 2 4.00000000 3.00000000 9.00000000
241 3 4.00000000 4.00000000 0.00000000
242 1 5.00000000 5.00000000 0.00000000
243 1 5.00000000 4.00000000 1.00000000
244 2 4.00000000 5.00000000 1.00000000
245 2 4.00000000 4.00000000 2.00000000
246 2 5.00000000 5.00000000 2.00000000
247 1 5.00000000 4.00000000 3.00000000
248 3 4.00000000 5.00000000 3.00000000
249 1 4.00000000 4.00000000 4.00000000
250 1 5.00000000 5.00000000 4.00000000
251 2 5.00000000 4.00000000 5.00000000
252 3 4.00000000 5.00000000 5.00000000
253 3 4.00000000 4.00000000 6.00000000
254 3 5.00000000 5.00000000 6.00000000
255 3 5.00000000 4.00000000 7.00000000
256 1 4.00000000 5.00000000 7.00000000
257 2 4.00000000 4.00000000 8.00000000
258 3 5.00000000 5.00000000 8.00000000
259 1 5.00000000 4.00000000 9.00000000
260 2 4.00000000 5.00000000 9.00000000
261 2 4.00000000 6.00000000 0.00000000
262 3 5.00000000 7.00000000 0.00000000
263 1 5.00000000 6.00000000 1.00000000
264 2 4.00000000 7.00000000 1.00000000
265 1 4.00000000 6.00000000 2.00000000
266 3 5.00000000 7.00000000 2.00000000
267 3 5.00000000 6.00000000 3.00000000
268 3 4.00000000 7.00000000 3.00000000
